	index	Datum uitspraak:	Datum publicatie:	Rechtsgebieden:	Bijzondere kenmerken:	Vindplaatsen:	Inhoudsindicatie:	Formele relaties:
39	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6568&showbutton=true	02-11-2022	09-11-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Art 15 WAM. Geen schending van art 7:928 BW mededelingsplicht. Ingangsdatum van de verzekeringspolis is de datum van de aanrijding, zodat de verplichte mededelingsplicht is geëindigd voordat de schade werd gereden. Sprake van een verzekering met dekking.	
40	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9716&showbutton=true	02-11-2022	09-11-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Beëindiging gezamenlijk gezag is in het belang van de minderjarigen noodzakelijk. De vader is geëmigreerd naar Curaçao en heeft daardoor letterlijk en figuurlijk een ouderrol op afstand en is weinig betrokken bij gezagsbeslissingen.
De ouders hebben ...  
                 meer"	
41	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:6167&showbutton=true	02-11-2022	09-11-2022	Burgerlijk procesrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Burgerlijk Procesrecht. Bevoegdheidsincident. Verwijzing op grond van het Zaaksverdelingsreglement in combinatie met het Besluit interne relatieve bevoegdheid.	
42	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9902&showbutton=true	02-11-2022	09-11-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"De minderjarigen worden toevertrouwd aan de vrouw en krijgen een zorgregeling met de man in kader van voorlopige voorzieningen. Het verzoek van de man om een birdnestingsregeling te bepalen wordt afgewezen. De communicatie tussen partijen is verstoor...  
                 meer"	
43	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9363&showbutton=true	02-11-2022	09-11-2022	Burgerlijk procesrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Tussenvonnis. Vervolg op vonnis in het incident van 17 augustus 2022 (C/10/637654/HA ZA 22-373). Genoegzaam zekerheid gesteld voor proceskosten? Storting op derdengeldrekening eigen advocaat met borgstelling.	
44	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9231&showbutton=true	01-11-2022	01-11-2022	Personen- en familierecht	Beschikking	Rechtspraak.nl	Voogdij opgedragen aan gecertificeerde instelling. Neutraliteit en deskundigheid zijn nodig, mede vanwege de spanningen in de familie. De minderjarigen hebben er belang bij dat de hele familie er in de toekomst voor hen is, ook als er onenigheid is over wie het beste voor hen kan zorgen.	
45	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2022:4330&showbutton=true	01-11-2022	01-11-2022	Civiel recht	Kort geding	Rechtspraak.nl	Geen duurzame gemeenschappelijke huishouding in de zin van artikel 7:268 lid 2 BW, zodat de zoon van de overleden huurders de woning dient te ontruimen. De voorts gevorderde huurachterstand wordt op grond van artikel 7:268 lid 5 BW toegewezen.	
46	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11348&showbutton=true	01-11-2022	02-11-2022	Civiel recht	Kort geding	Rechtspraak.nl	Kort geding. Europese niet-openbare aanbesteding. De voorzieningenrechter gebiedt de aanbestedende dienst om haar oordeel dat de inschrijving van Vermeulen geldig is, alsnog deugdelijk te motiveren.	
47	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3187&showbutton=true	01-11-2022	03-11-2022	Civiel recht	Kort geding	Rechtspraak.nl	Het gaat in deze zaak om de levering van 77 iPads. Gedaagde stelt dat deze iPads door problemen bij de verzending niet bij eiseres zijn geleverd. In kort geding vordert eiseres levering van deze iPads. De vordering wordt door gedaagde niet betwist en zal worden toegewezen.	
48	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:6145&showbutton=true	01-11-2022	08-11-2022	Verbintenissenrecht	Beschikking	Rechtspraak.nl	Art.35 UAVG-verzoek van UBO van twee stichtingen, verzoek om inzage en informatie ex art. 15 en 22 AVG (geautomatiseerde besluitvorming en profilering), verweerder is betaaldienstverlener die de dienstverlening aan twee stichtingen heeft opgezegd.	
49	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3243&showbutton=true	01-11-2022	08-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Eiser heeft werkzaamheden uitgevoerd voor gedaagde en heeft daarvoor een factuur naar gedaagde verstuurd. Gedaagde wil deze factuur niet betalen omdat eiser niet transparant geweest is over de kosten die hij in rekening brengt. De kantonrechter oorde...  
                 meer"	
50	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:6165&showbutton=true	01-11-2022	08-11-2022	Civiel recht	Kort geding	Rechtspraak.nl	"Kort geding. Derde juridische procedure tussen kinderen over het (niet) verkopen van de woning van moeder, die elders wordt verzorgd. Eiseres in conventie is niet vertegenwoordigingsbevoegd ten aanzien van de woning en is in haar vorderingen niet-ont...  
                 meer"	
51	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:6184&showbutton=true	01-11-2022	08-11-2022	Civiel recht	Kort geding	Rechtspraak.nl	Kort geding. Onderhandse uitgifte grond in erfpacht. Uitgifteprocedure tussentijds gestaakt vanwege het Didam-arrest. Gedaagde mocht voorbereidende contractsbesprekingen over gronduitgifte staken. Geen schending vertrouwensbeginsel. Vordering afgewezen.	
52	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6620&showbutton=true	01-11-2022	09-11-2022	Personen- en familierecht	Rekestprocedure	Rechtspraak.nl	Vaststelling hoofdverblijfplaats en wijziging zorgregeling in verhouding tot schorsingsvoorwaarden voorlopige hechtenis minderjarige. Afwijzing onderzoek raad voor de kinderbescherming. Verwijzing geldvordering naar kantonrechter	
53	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3270&showbutton=true	01-11-2022	09-11-2022	Civiel recht	Eerste aanleg - enkelvoudig, Beschikking	Rechtspraak.nl	"Betreft een verzoek om ontruimingsbescherming ex artikel 7:230a BW. De kantonrechter wijst de vordering deels toe, en verlengt de ontruimingstermijn met enkele maanden. Verhuurder heeft zelf al enig uitstel toegestaan en de belangen van de huurder om...  
                 meer"	
54	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:4101&showbutton=true	01-11-2022	09-11-2022	Civiel recht	Bodemzaak, Eerste en enige aanleg, Proceskostenveroordeling, Schadevergoedingsuitspraak, Op tegenspraak	Rechtspraak.nl	Wateroverlast na hevige regenval. Lekkage in kelder. Eiser stelt gedaagde, een verderop wonende buurman, aansprakelijk voor de schade op grond van onrechtmatige daad. Gedaagde heeft ontheffing van het waterschap om perceel te bemalen, maar heeft de bemalingsinstallatie tijdelijk buiten bedrijf gesteld in verband met verbouwingswerkzaamheden	
55	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9185&showbutton=true	31-10-2022	31-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Onderaanneming. Onderaannemer vordert betaling van facturen door aannemer. Aannemer stelt schade te hebben geleden door werkzaamheden van onderaannemer en doet een beroep op verrekening. Beroep op verrekening slaagt niet.	
56	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3157&showbutton=true	31-10-2022	01-11-2022	Civiel recht	Wraking	Rechtspraak.nl	"De wrakingskamer overweegt dat wraking een verzoek is om een voor de behandeling van de zaak aangewezen rechter doen vervangen door een andere rechter. Een verzoek tot wraking kan in beginsel in elke stand van de procedure worden gedaan, mits de beha...  
                 meer"	
57	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3156&showbutton=true	31-10-2022	01-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Partijen huren beiden een etage van hetzelfde gebouw en huren beiden (volledig) het bij het gebouw behorende terrein. Gedaagde heeft twee camera’s in gebruik die gericht zijn op het terrein. Eiser stelt dat hij zijn woning niet in of uit kan zonder i...  
                 meer"	
58	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11290&showbutton=true	31-10-2022	04-11-2022	Insolventierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Toewijzing verzoek dwangakkoord. Maximaal haalbare. Weigering i.v.m. alimentatie en ernstig verstoorde relatie. Niet-zakelijke redenen.	
59	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11291&showbutton=true	31-10-2022	04-11-2022	Insolventierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Toewijzing verzoek dwangakkoord. Maximaal haalbare. Aard vordering (goede trouw) niet doorslaggevend.	
60	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11289&showbutton=true	31-10-2022	04-11-2022	Insolventierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Verzoek dwangakkoord. De advocaat kan voor de beloning voor zijn werkzaamheden tijdens de uitvoering van het minnelijk traject aansluiting zoeken bij het “Besluit Vergoeding Bewindvoerder Schuldsanering 2013”. De wetgever heeft geen beloning voor sch...  
                 meer"	
61	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11292&showbutton=true	31-10-2022	04-11-2022	Insolventierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Toewijzing verzoek dwangakkoord. Maximaal haalbare. Partner in Wsnp. Aard vordering (goed trouw) niet van doorslaggevende betekenis.	
62	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:6240&showbutton=true	31-10-2022	04-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Een man hoeft sportschool Basic Fit geen abonnementsgeld te betalen vanwege een oneerlijk beding in de algemene voorwaarden. Dat heeft de kantonrechter bepaald.	
63	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:8618&showbutton=true	31-10-2022	07-11-2022	Personen- en familierecht	Beschikking	Rechtspraak.nl	Verzoek vervangende toestemming erkenning. IPR: Artikel 10: 95 BW. Nederlands recht van toepassing nu Marokkaans recht erkenning (buiten huwelijk) niet kent. Verzoek na belangenafweging afgewezen. Verzoek omgang. IPR: Artikel 17 HKV. Nederlands recht toegepast. Family life vastgesteld. Raadsonderzoek gevraagd.	
64	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3241&showbutton=true	31-10-2022	08-11-2022	Civiel recht	Kort geding	Rechtspraak.nl	Eiser vordert voortzetting van de ADL-overeenkomst	
65	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9494&showbutton=true	31-10-2022	08-11-2022	Personen- en familierecht	Beschikking	Rechtspraak.nl	beschikking verlenging ondertoezichtstelling en geschillenbeslechting	
66	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3244&showbutton=true	31-10-2022	09-11-2022	Insolventierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Toewijzing verzoek dwangakkoord. Voorstel goed en betrouwbaar gedocumenteerd. ING Bank N.V., enige weigeraar, lijkt onterecht onderscheid te maken in NVVK-leden en niet-NVVK-leden wat betreft aan te leveren documenten voor beoordeling aanbod aan schuldeisers. Onder andere daardoor in redelijkheid niet tot weigering kunnen komen.	
67	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2022:4305&showbutton=true	28-10-2022	31-10-2022	Personen- en familierecht	Wraking	Rechtspraak.nl	"Wrakingsverzoek niet-ontvankelijk, nu verzoeker omstandigheden noemt die hem zijn opgevallen, maar hiermee kennelijk niet heeft bedoeld dat de rechter zich moet onthouden van verdere betrokkenheid bij de zaak. Verzoeker vraagt immers om heropening/sc...  
                 meer"	
68	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9192&showbutton=true	28-10-2022	31-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Voorwaardelijke ontbinding huurovereenkomst, voor het geval betalingsregeling niet wordt nagekomen.	
69	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9190&showbutton=true	28-10-2022	31-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Geschil tussen ex-partners. Vordering tot (her)verdeling koopsom woning en regresvordering wegens eigenaarslasten.	
70	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6282&showbutton=true	28-10-2022	02-11-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig, Kort geding	Rechtspraak.nl	"Verkapt executiegeschil. Tenuitvoerlegging van in hoger beroep bekrachtigde beslissing dat de man moet meewerken aan de verkoop en levering van de gemeenschappelijke woning aan een derde. Geen aanknopingspunten om te veronderstellen dat de man de toe...  
                 meer"	
71	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3174&showbutton=true	28-10-2022	03-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Eisers vorderen nakoming van de gesloten overeenkomst tussen partijen .	
72	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9518&showbutton=true	28-10-2022	08-11-2022	Civiel recht	Proces-verbaal	Rechtspraak.nl	Wet tijdelijk huisverbod. Verzoek voorlopige voorziening afgewezen. Beroep tegen huisverbod en verlenging huisverbod ongegrond verklaard.	
73	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9522&showbutton=true	28-10-2022	08-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Eindvonnis na uitgebreid tussenvonnis met bindende eindbeslissingen; ktr komt niet terug op bindende eindbeslissingen; een berekening van wat nog betaald moet worden aan voormalig werknemer volgt; herberekening toewijsbaar bedrag aan vergoeding voor niet genoten vakantiedagen, wettelijke verhoging en wettelijke rente.	
74	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3245&showbutton=true	28-10-2022	08-11-2022	Arbeidsrecht	Eerste aanleg - enkelvoudig, Beschikking	Rechtspraak.nl	Ontbinding arbeidsovereenkomst wegens verwijtbaar handelen of nalaten door de re-integratieverplichtingen niet na te komen. Dat levert ook ernstig verwijtbaar handelen op, dus geen toekenning van een transitievergoeding.	
75	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9288&showbutton=true	28-10-2022	08-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Eindvonnis na bewijsopdracht. Door een factuur betreffende het tweede contractjaar te betalen heeft gedaagde een contractduur van twee jaar impliciet bevestigd	
76	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9113&showbutton=true	27-10-2022	28-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Nu DCH de stellingen en het verweer van Bakker gemotiveerd heeft betwist, had het op de weg van Bakker gelegen om zijn stellingen nader te onderbouwen. Dat heeft Bakker niet gedaan.	
77	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2022:4283&showbutton=true	27-10-2022	31-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	"De huurovereenkomst is tot stand gekomen op basis van vervalste gegevens, die niet door de huurders zelf maar door een bemiddelingsbureau aan de toenmalige verhuurder zijn verstrekt. De huurovereenkomst is rechtsgeldig buitengerechtelijk vernietigd o...  
                 meer"	
78	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9637&showbutton=true	27-10-2022	01-11-2022	Civiel recht	Wraking	Rechtspraak.nl	"Wrakingskamer. Verzoek wraking toegewezen. De wrakingskamer is van oordeel dat de kantonrechter op zijn minst de schijn heeft gewekt niet open te staan voor enige reactie van verzoekster met betrekking tot de niet-ontvankelijkheid alvorens haar defin...  
                 meer"	
79	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6263&showbutton=true	27-10-2022	01-11-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Verzoek tot het leggen van leveringsbeslag onder een derde wordt afgewezen omdat de wet hiertoe geen mogelijkheid biedt.	
80	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8804&showbutton=true	27-10-2022	02-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	samenloop dwaling, wanprestatie en onrechtmatige daad	
81	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9045&showbutton=true	26-10-2022	27-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Koper vordert kosten afvoer met PFOA vervuilde grond van verkoper obv ovk. Geen saneringskosten maar kosten vallen wel onder overeenkomst. Verkoper vordert kosten gemeente van koper: geen grond voor in overeenkomst.	
82	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8860&showbutton=true	26-10-2022	27-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Notaris niet aansprakelijk voor (akte van) geldlening aan bedrijf dat niet in Zwitserland maar op de Maagdeneilanden gevestigd bleek te zijn. Hypothecaire zekerheid in Nederland. Evenmin aansprakelijk voor medewerking aan vastleggen retentierecht.	
83	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3872&showbutton=true	26-10-2022	27-10-2022	Civiel recht	Op tegenspraak	Rechtspraak.nl	"Erfrecht. Verdelingszaak tussen 5 kinderen. Afwikkeling agrarische maatschap moeder en zoon/overname- en voortzettingsrecht. Vervolg op ECLI:NL:RBNNE:2019:1029 na gehouden deskundigenonderzoeken. Actualisatie wegens tijdsverloop tussen inspectiedatum...  
                 meer"	
84	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9116&showbutton=true	26-10-2022	28-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Tussenvonnis na bewijslevering. Schending waarheidsplicht artikel 21 Rv. Getuigenverklaringen buiten beschouwing gelaten. Bewijs niet geleverd. Uitlating bij akte over de vraag of een volledige proceskostenveroordeling als sanctie passend is.	
85	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9117&showbutton=true	26-10-2022	28-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Tussenvonnis. Benoeming uit register geselecteerde deskundige om herstelkosten te kunnen bepalen.	
86	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6238&showbutton=true	26-10-2022	28-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	eindvonnis. vaststellen huurprijsverlaging in verband met Covid-19. Ook veroordeling tot realisatie van separate aansluiting voor elektra, met dwangsom.	
87	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9118&showbutton=true	26-10-2022	28-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Geschil tussen buren. Buren verschillen van mening over de vraag waar de erfgrens tussen hun percelen loopt. Voorts zouden er bomen binnen één meter binnen de erfgrens zijn geplaatst.	
88	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:6133&showbutton=true	26-10-2022	28-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	Het beslag dat coffeeshopketen The Bulldog voor een miljoenenclaim ten laste van Red Bull heeft gelegd, hoeft niet te worden opgeheven.	
89	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9184&showbutton=true	26-10-2022	31-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Non-conformiteit bij verkoop woning; voorschot op schadevergoeding; verwijzing naar schadestaatprocedure.	
90	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3148&showbutton=true	26-10-2022	31-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Aanbod en aanvaarding. Afwijkende aanvaarding op ondergeschikt punt. Betalingsvordering 2e termijn niet opeisbaar. Opschorting 1e termijn niet gerechtvaardigd.	
91	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9160&showbutton=true	26-10-2022	31-10-2022	Mededingingsrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Bitumenkartel. De Staat vordert schadevergoeding omdat in de kartelperiode (indirect) een te hoge prijs voor wegenbouwbitumen zou zijn betaald. De leveranciers vinden dat de vordering is verjaard. Voornemen om vragen te stellen aan de Europese Commissie.	
92	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9430&showbutton=true	26-10-2022	31-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Uitleg Anterieure Overeenkomst inzake ontwikkeling duurzame woonwijk . Oppervlakte van de te bouwen sociale koopwoningen en de vraag of deze al dan niet gestapeld mogen worden opgeleverd. Haviltex.	
93	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9443&showbutton=true	26-10-2022	31-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Erfrecht, geschil tussen erfgenamen over onrechtmatige onttrekkingen	
94	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9389&showbutton=true	26-10-2022	31-10-2022	Burgerlijk procesrecht	Bodemzaak	Rechtspraak.nl	vonnis in incident. Verlof oproepen in vrijwaring afgewezen. Gronden kunnen vordering niet dragen.	
95	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9491&showbutton=true	26-10-2022	31-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Verdeling beperkte gemeenschap, 3:166 lid 1 BW. Geen gronden aanwezig om verdeling woning (nog) 3 jaar uit te stellen zoals bedoeld in 3:178 lid 3 BW. Afwijzen vordering vergoeding onderhoudskosten, 3:170 en 3:172 BW.	
96	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9442&showbutton=true	26-10-2022	31-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Stelplicht Airhelp. Verweer vervoerder dat de passagier niet met de oorspronkelijke vlucht is meegevlogen tardief. Wettelijke rente hoofdsom vanaf datum vlucht.	
97	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9441&showbutton=true	26-10-2022	31-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	De vervoerder heeft aangevoerd dat de vlucht is geannuleerd als gevolg van een defecte ‘localizer’. De vervoerder heeft zijn verweer niet met enige stukken onderbouwd. Het is aan de vervoerder om voldoende gegevens en onderbouwing te verstrekken.	
98	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2022:4668&showbutton=true	26-10-2022	01-11-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Handelszaak. Bestuurdersaansprakelijkheid ex artikel 2:248 BW (aansprakelijkheid van het bestuur voor het boedeltekort). Schending boekhoud- en publicatieplicht. Geen onbelangrijk verzuim en geen disculpatie. Onbehoorlijke taakvervulling wordt vermoe...  
                 meer"	
99	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6334&showbutton=true	26-10-2022	01-11-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Verschuldigdheid loon. Werkgever niet gevolgd in standpunt dat werknemer niet daadwerkelijk arbeidsongeschikt was. Tav een andere periode komt het niet werken voor rekening en risico van werkgever. Beroep op verrekening slaagt niet. Reconventie afgewezen.	
100	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11046&showbutton=true	26-10-2022	01-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Overheidsaansprakelijkheid. Schade door verzakking van woningen. Heeft de gemeente bewoners onvolledig of onjuist geïnformeerd over funderingsonderzoeken en de te verwachten verzakking?	
101	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11047&showbutton=true	26-10-2022	01-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Exhibitie incident na bewijsbeslag. Op het incident zal pas worden beslist na de mondelinge behandeling in de hoofdzaak	
102	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5942&showbutton=true	26-10-2022	02-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Op tegenspraak	Rechtspraak.nl	Incidenteel vonnis. Kopieen van opnames van gesprekken en Zoom-videoconferenties. Artikel 843a Rv en artikel 15 AVG.	
103	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:8325&showbutton=true	26-10-2022	26-10-2022	Civiel recht	Wraking	Rechtspraak.nl	Wrakingsverzoek toegewezen	
104	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10910&showbutton=true	26-10-2022	31-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	"Module Aanbesteding 2022/1909 
            
            Rechtspraak.nl"	Overeenkomst tussen zorgaanbieder en samenwerkingsorgaan van aantal gemeenten. Aanbod en aanvaarding. Waarover hebben partijen overeenstemming bereikt? Aanbestedingsrecht niet van toepassing op inkoopprocedure volgens 'Open House' model.	
105	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5819&showbutton=true	26-10-2022	02-11-2022	Goederenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Omvang erfdienstbaarheid. Erfdienstbaarheid op onaanvaardbare wijze ingeperkt. Uitleg authentieke akte.	
106	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3175&showbutton=true	26-10-2022	02-11-2022	Civiel recht	Eerste aanleg - meervoudig	Rechtspraak.nl	"Ontwikkeling en productie van een elektrische verwarmingsketel (Ecoliner). Geen aansprakelijkheid op grond van onthouden/toe-eigenen corporate opportunity. Wel onrechtmatige concurrentie uitvinder. Verwijzing naar schadestaatprocedure. Afwijzing over...  
                 meer"	
107	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6400&showbutton=true	26-10-2022	03-11-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Vordering tot vergoeding schade aan bestrating op voorerf wordt afgewezen nu eiser afziet van bewijslevering. Vordering tot vergoeding kapotte lampen wordt als bindende eindbeslissing toegewezen.	
108	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6366&showbutton=true	26-10-2022	03-11-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Geen verhaal van tandartskosten op onder bewind gestelde goederen als de tandarts het bewind kende of behoorde te kennen en geen sprake is van medewerking van de bewindvoerder of een machtiging van de kantonrechter.	
109	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6365&showbutton=true	26-10-2022	03-11-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Geen verhaal van tandartskosten op onder bewind gestelde goederen als de tandarts het bewind kende of behoorde te kennen en geen sprake is van medewerking van de bewindvoerder of een machtiging van de kantonrechter	
